id,orderId,productId,quantity,price,createdAt
soi2146,so872,p355,2,6659,2025-05-05T11:28:13.343Z
soi2147,so872,p179,5,58839,2025-01-28T04:49:23.909Z
soi2148,so872,p282,4,43780,2024-12-31T10:16:22.720Z
soi2149,so873,p395,4,5307,2024-12-14T05:05:28.660Z
soi2150,so874,p364,1,66869,2025-02-16T08:23:16.976Z
soi2151,so874,p292,2,43795,2025-03-25T12:36:28.720Z
soi2152,so875,p223,4,70017,2024-10-11T16:53:37.483Z
soi2153,so875,p295,5,38794,2024-12-19T09:00:15.835Z
soi2154,so876,p327,4,54635,2025-06-21T10:01:47.016Z
soi2155,so876,p155,2,54620,2025-01-06T15:42:36.855Z
soi2156,so876,p267,3,26211,2025-03-24T12:21:20.361Z
soi2157,so876,p312,4,19930,2025-10-07T18:06:13.732Z
soi2158,so877,p62,5,23299,2025-10-14T14:46:45.870Z
soi2159,so877,p272,3,61091,2025-07-06T07:41:18.228Z
soi2160,so877,p26,3,43039,2024-12-07T23:49:43.559Z
soi2161,so878,p388,2,72208,2025-05-26T10:55:39.581Z
soi2162,so878,p329,3,56246,2024-10-23T17:25:37.642Z
soi2163,so878,p95,2,56233,2025-04-07T19:06:18.278Z
soi2164,so879,p339,3,30308,2025-04-25T21:41:49.853Z
soi2165,so879,p89,3,17947,2024-08-24T15:41:27.515Z
soi2166,so879,p163,1,9301,2024-05-08T01:36:53.499Z
soi2167,so880,p183,3,3658,2024-09-21T01:14:52.131Z
soi2168,so881,p296,3,10637,2025-08-16T13:35:51.092Z
soi2169,so881,p183,3,3658,2025-03-02T22:57:08.291Z
soi2170,so881,p208,1,4419,2025-01-11T03:35:29.444Z
soi2171,so882,p202,5,48999,2024-10-11T19:35:09.234Z
soi2172,so882,p174,5,17857,2025-09-29T04:30:58.735Z
soi2173,so882,p379,3,1193,2025-06-28T03:31:51.357Z
soi2174,so882,p256,3,52085,2025-05-12T01:19:18.474Z
soi2175,so883,p120,1,23941,2026-01-18T01:44:20.955Z
soi2176,so883,p157,5,44663,2024-10-30T08:09:58.591Z
soi2177,so883,p75,3,3841,2024-12-21T08:06:37.200Z
soi2178,so883,p248,3,9756,2025-05-29T02:15:42.644Z
soi2179,so884,p364,4,66869,2024-10-18T15:04:57.281Z
soi2180,so884,p99,5,3476,2025-02-08T21:20:26.861Z
soi2181,so884,p130,3,58876,2024-06-26T12:23:05.491Z
soi2182,so885,p343,4,21631,2024-07-18T14:20:01.015Z
soi2183,so886,p341,3,58854,2024-09-20T03:01:43.324Z
soi2184,so886,p362,4,4907,2025-02-22T13:04:40.361Z
soi2185,so886,p393,1,69749,2025-04-27T08:43:26.387Z
soi2186,so887,p94,5,72934,2025-11-30T02:31:21.358Z
soi2187,so887,p129,4,25099,2024-10-17T20:52:31.370Z
soi2188,so888,p162,5,20100,2025-05-21T00:19:36.371Z
soi2189,so888,p389,4,73027,2024-07-28T01:55:08.834Z
soi2190,so888,p183,1,3658,2026-01-11T21:46:25.414Z
soi2191,so888,p214,2,56485,2025-12-24T04:00:14.639Z
soi2192,so889,p316,3,64112,2025-12-13T04:21:29.068Z
soi2193,so890,p49,1,29326,2025-02-28T05:10:24.371Z
soi2194,so890,p173,3,22798,2024-07-04T18:00:16.137Z
soi2195,so890,p55,5,19638,2025-03-04T15:37:44.172Z
soi2196,so890,p206,5,67674,2024-06-21T22:04:26.564Z
soi2197,so891,p309,2,75859,2024-03-21T04:47:27.833Z
soi2198,so891,p277,5,39567,2025-02-10T16:36:02.834Z
soi2199,so892,p235,4,39357,2025-11-08T04:49:46.753Z
soi2200,so892,p264,1,44796,2025-01-07T08:42:49.538Z
soi2201,so892,p273,5,72448,2024-11-30T15:08:59.229Z
soi2202,so893,p297,2,28944,2025-10-02T08:33:47.950Z
soi2203,so894,p215,2,24617,2025-01-01T17:02:17.799Z
soi2204,so894,p251,2,17257,2025-06-03T16:34:11.032Z
soi2205,so894,p370,1,69043,2025-08-05T11:16:18.575Z
soi2206,so895,p216,3,75122,2024-04-17T18:21:44.468Z
soi2207,so896,p171,4,67572,2025-06-28T11:53:02.024Z
soi2208,so896,p69,4,24769,2024-08-28T07:52:28.966Z
soi2209,so896,p79,3,36378,2025-12-21T02:56:11.395Z
soi2210,so896,p65,5,77216,2024-03-09T13:04:42.661Z
soi2211,so897,p344,4,22393,2024-05-03T05:26:17.735Z
soi2212,so898,p350,3,39842,2025-10-04T07:30:29.182Z
soi2213,so899,p142,1,22135,2024-06-09T03:59:51.044Z
soi2214,so899,p189,1,18888,2024-04-26T18:12:16.729Z
soi2215,so900,p54,5,35865,2024-04-22T09:31:50.317Z
soi2216,so900,p264,3,44796,2025-07-24T21:12:27.232Z
soi2217,so900,p159,3,48731,2024-03-19T02:31:31.736Z
